,2019-12-31
300377.SZ,-0.0013386880856760374
300643.SZ,-0.0013386880856760374
300618.SZ,-0.0013386880856760374
300292.SZ,-0.0013386880856760374
300296.SZ,-0.0013386880856760374
300256.SZ,-0.0013386880856760374
300263.SZ,-0.0013386880856760374
300266.SZ,-0.0013386880856760374
300267.SZ,-0.0013386880856760374
300651.SZ,-0.0013386880856760374
300655.SZ,-0.0013386880856760374
300659.SZ,-0.0013386880856760374
300663.SZ,-0.0013386880856760374
300671.SZ,-0.0013386880856760374
300633.SZ,-0.0013386880856760374
300635.SZ,-0.0013386880856760374
300638.SZ,-0.0013386880856760374
300319.SZ,-0.0013386880856760374
300323.SZ,-0.0013386880856760374
300325.SZ,-0.0013386880856760374
300304.SZ,-0.0013386880856760374
300308.SZ,-0.0013386880856760374
300277.SZ,-0.0013386880856760374
300278.SZ,-0.0013386880856760374
300281.SZ,-0.0013386880856760374
300191.SZ,-0.0013386880856760374
300192.SZ,-0.0013386880856760374
300194.SZ,-0.0013386880856760374
300197.SZ,-0.0013386880856760374
300198.SZ,-0.0013386880856760374
300313.SZ,-0.0013386880856760374
300314.SZ,-0.0013386880856760374
300315.SZ,-0.0013386880856760374
300753.SZ,-0.0013386880856760374
300729.SZ,-0.0013386880856760374
300735.SZ,-0.0013386880856760374
300692.SZ,-0.0013386880856760374
300702.SZ,-0.0013386880856760374
300705.SZ,-0.0013386880856760374
300709.SZ,-0.0013386880856760374
300189.SZ,-0.0013386880856760374
300598.SZ,-0.0013386880856760374
300601.SZ,-0.0013386880856760374
300612.SZ,-0.0013386880856760374
300615.SZ,-0.0013386880856760374
300748.SZ,-0.0013386880856760374
300749.SZ,-0.0013386880856760374
300750.SZ,-0.0013386880856760374
300752.SZ,-0.0013386880856760374
300235.SZ,-0.0013386880856760374
300236.SZ,-0.0013386880856760374
300238.SZ,-0.0013386880856760374
300250.SZ,-0.0013386880856760374
300255.SZ,-0.0013386880856760374
300216.SZ,-0.0013386880856760374
300220.SZ,-0.0013386880856760374
300221.SZ,-0.0013386880856760374
300158.SZ,-0.0013386880856760374
300123.SZ,-0.0013386880856760374
300125.SZ,-0.0013386880856760374
300127.SZ,-0.0013386880856760374
300128.SZ,-0.0013386880856760374
300132.SZ,-0.0013386880856760374
300139.SZ,-0.0013386880856760374
300227.SZ,-0.0013386880856760374
300781.SZ,-0.0013386880856760374
300782.SZ,-0.0013386880856760374
300787.SZ,-0.0013386880856760374
300789.SZ,-0.0013386880856760374
300767.SZ,-0.0013386880856760374
300769.SZ,-0.0013386880856760374
300770.SZ,-0.0013386880856760374
300156.SZ,-0.0013386880856760374
300710.SZ,-0.0013386880856760374
300675.SZ,-0.0013386880856760374
300676.SZ,-0.0013386880856760374
300678.SZ,-0.0013386880856760374
300684.SZ,-0.0013386880856760374
300686.SZ,-0.0013386880856760374
600020.SH,-0.0013386880856760374
300778.SZ,-0.0013386880856760374
600072.SH,-0.0013386880856760374
600218.SH,-0.0013386880856760374
600223.SH,-0.0013386880856760374
600232.SH,-0.0013386880856760374
600235.SH,-0.0013386880856760374
600240.SH,-0.0013386880856760374
600199.SH,-0.0013386880856760374
600202.SH,-0.0013386880856760374
600103.SH,-0.0013386880856760374
600078.SH,-0.0013386880856760374
600080.SH,-0.0013386880856760374
600081.SH,-0.0013386880856760374
600086.SH,-0.0013386880856760374
600052.SH,-0.0013386880856760374
600061.SH,-0.0013386880856760374
600069.SH,-0.0013386880856760374
600117.SH,-0.0013386880856760374
600120.SH,-0.0013386880856760374
600122.SH,-0.0013386880856760374
600128.SH,-0.0013386880856760374
600131.SH,-0.0013386880856760374
600135.SH,-0.0013386880856760374
600088.SH,-0.0013386880856760374
600094.SH,-0.0013386880856760374
300223.SZ,-0.0013386880856760374
300225.SZ,-0.0013386880856760374
300226.SZ,-0.0013386880856760374
300202.SZ,-0.0013386880856760374
300211.SZ,-0.0013386880856760374
300775.SZ,-0.0013386880856760374
300758.SZ,-0.0013386880856760374
600113.SH,-0.0013386880856760374
600186.SH,-0.0013386880856760374
600146.SH,-0.0013386880856760374
600151.SH,-0.0013386880856760374
600156.SH,-0.0013386880856760374
600157.SH,-0.0013386880856760374
600313.SH,-0.0013386880856760374
600318.SH,-0.0013386880856760374
600331.SH,-0.0013386880856760374
300187.SZ,-0.0013386880856760374
300160.SZ,-0.0013386880856760374
300168.SZ,-0.0013386880856760374
300169.SZ,-0.0013386880856760374
300171.SZ,-0.0013386880856760374
300173.SZ,-0.0013386880856760374
300174.SZ,-0.0013386880856760374
300152.SZ,-0.0013386880856760374
300043.SZ,-0.0013386880856760374
300055.SZ,-0.0013386880856760374
300059.SZ,-0.0013386880856760374
300070.SZ,-0.0013386880856760374
300072.SZ,-0.0013386880856760374
300175.SZ,-0.0013386880856760374
300181.SZ,-0.0013386880856760374
300184.SZ,-0.0013386880856760374
600207.SH,-0.0013386880856760374
600208.SH,-0.0013386880856760374
600209.SH,-0.0013386880856760374
600212.SH,-0.0013386880856760374
600213.SH,-0.0013386880856760374
600175.SH,-0.0013386880856760374
600179.SH,-0.0013386880856760374
300085.SZ,-0.0013386880856760374
300083.SZ,-0.0013386880856760374
002888.SZ,-0.0013386880856760374
002851.SZ,-0.0013386880856760374
002862.SZ,-0.0013386880856760374
300021.SZ,-0.0013386880856760374
300032.SZ,-0.0013386880856760374
300033.SZ,-0.0013386880856760374
300006.SZ,-0.0013386880856760374
300110.SZ,-0.0013386880856760374
300115.SZ,-0.0013386880856760374
300116.SZ,-0.0013386880856760374
300118.SZ,-0.0013386880856760374
300089.SZ,-0.0013386880856760374
300090.SZ,-0.0013386880856760374
300097.SZ,-0.0013386880856760374
300079.SZ,-0.0013386880856760374
300004.SZ,-0.0013386880856760374
002938.SZ,-0.0013386880856760374
002941.SZ,-0.0013386880856760374
002942.SZ,-0.0013386880856760374
002947.SZ,-0.0013386880856760374
002949.SZ,-0.0013386880856760374
300108.SZ,-0.0013386880856760374
300109.SZ,-0.0013386880856760374
600338.SH,-0.0013386880856760374
600278.SH,-0.0013386880856760374
600279.SH,-0.0013386880856760374
600284.SH,-0.0013386880856760374
600302.SH,-0.0013386880856760374
600268.SH,-0.0013386880856760374
600273.SH,-0.0013386880856760374
300002.SZ,-0.0013386880856760374
002773.SZ,-0.0013386880856760374
002917.SZ,-0.0013386880856760374
002918.SZ,-0.0013386880856760374
002927.SZ,-0.0013386880856760374
002936.SZ,-0.0013386880856760374
002905.SZ,-0.0013386880856760374
002870.SZ,-0.0013386880856760374
002875.SZ,-0.0013386880856760374
600363.SH,-0.0013386880856760374
600371.SH,-0.0013386880856760374
600375.SH,-0.0013386880856760374
002793.SZ,-0.0013386880856760374
002756.SZ,-0.0013386880856760374
002758.SZ,-0.0013386880856760374
002761.SZ,-0.0013386880856760374
002762.SZ,-0.0013386880856760374
600258.SH,-0.0013386880856760374
600259.SH,-0.0013386880856760374
600421.SH,-0.0013386880856760374
600446.SH,-0.0013386880856760374
600393.SH,-0.0013386880856760374
600396.SH,-0.0013386880856760374
600397.SH,-0.0013386880856760374
600399.SH,-0.0013386880856760374
300008.SZ,-0.0013386880856760374
300016.SZ,-0.0013386880856760374
002956.SZ,-0.0013386880856760374
002961.SZ,-0.0013386880856760374
600275.SH,-0.0013386880856760374
600241.SH,-0.0013386880856760374
600243.SH,-0.0013386880856760374
600255.SH,-0.0013386880856760374
002669.SZ,-0.0013386880856760374
002676.SZ,-0.0013386880856760374
002824.SZ,-0.0013386880856760374
002839.SZ,-0.0013386880856760374
002847.SZ,-0.0013386880856760374
002798.SZ,-0.0013386880856760374
002807.SZ,-0.0013386880856760374
002809.SZ,-0.0013386880856760374
600518.SH,-0.0013386880856760374
600485.SH,-0.0013386880856760374
600488.SH,-0.0013386880856760374
600490.SH,-0.0013386880856760374
002657.SZ,-0.0013386880856760374
002663.SZ,-0.0013386880856760374
002665.SZ,-0.0013386880856760374
002668.SZ,-0.0013386880856760374
600527.SH,-0.0013386880856760374
600531.SH,-0.0013386880856760374
600532.SH,-0.0013386880856760374
600503.SH,-0.0013386880856760374
600505.SH,-0.0013386880856760374
600507.SH,-0.0013386880856760374
600509.SH,-0.0013386880856760374
600517.SH,-0.0013386880856760374
600378.SH,-0.0013386880856760374
600345.SH,-0.0013386880856760374
600352.SH,-0.0013386880856760374
600354.SH,-0.0013386880856760374
600355.SH,-0.0013386880856760374
600358.SH,-0.0013386880856760374
600525.SH,-0.0013386880856760374
600526.SH,-0.0013386880856760374
600703.SH,-0.0013386880856760374
600707.SH,-0.0013386880856760374
600721.SH,-0.0013386880856760374
600734.SH,-0.0013386880856760374
600735.SH,-0.0013386880856760374
600683.SH,-0.0013386880856760374
600684.SH,-0.0013386880856760374
600685.SH,-0.0013386880856760374
600568.SH,-0.0013386880856760374
600571.SH,-0.0013386880856760374
600580.SH,-0.0013386880856760374
600581.SH,-0.0013386880856760374
600584.SH,-0.0013386880856760374
600536.SH,-0.0013386880856760374
600552.SH,-0.0013386880856760374
600556.SH,-0.0013386880856760374
600621.SH,-0.0013386880856760374
600624.SH,-0.0013386880856760374
600633.SH,-0.0013386880856760374
600635.SH,-0.0013386880856760374
600595.SH,-0.0013386880856760374
600599.SH,-0.0013386880856760374
600602.SH,-0.0013386880856760374
600604.SH,-0.0013386880856760374
002812.SZ,-0.0013386880856760374
002819.SZ,-0.0013386880856760374
002783.SZ,-0.0013386880856760374
002786.SZ,-0.0013386880856760374
600499.SH,-0.0013386880856760374
600460.SH,-0.0013386880856760374
600462.SH,-0.0013386880856760374
600610.SH,-0.0013386880856760374
002689.SZ,-0.0013386880856760374
600682.SH,-0.0013386880856760374
600651.SH,-0.0013386880856760374
600654.SH,-0.0013386880856760374
600794.SH,-0.0013386880856760374
600796.SH,-0.0013386880856760374
600812.SH,-0.0013386880856760374
600815.SH,-0.0013386880856760374
002707.SZ,-0.0013386880856760374
002708.SZ,-0.0013386880856760374
002711.SZ,-0.0013386880856760374
002712.SZ,-0.0013386880856760374
002680.SZ,-0.0013386880856760374
002681.SZ,-0.0013386880856760374
002683.SZ,-0.0013386880856760374
002684.SZ,-0.0013386880856760374
002575.SZ,-0.0013386880856760374
002577.SZ,-0.0013386880856760374
002583.SZ,-0.0013386880856760374
002733.SZ,-0.0013386880856760374
002747.SZ,-0.0013386880856760374
002750.SZ,-0.0013386880856760374
002751.SZ,-0.0013386880856760374
002699.SZ,-0.0013386880856760374
600687.SH,-0.0013386880856760374
600689.SH,-0.0013386880856760374
600664.SH,-0.0013386880856760374
600666.SH,-0.0013386880856760374
002600.SZ,-0.0013386880856760374
002568.SZ,-0.0013386880856760374
002572.SZ,-0.0013386880856760374
002573.SZ,-0.0013386880856760374
002617.SZ,-0.0013386880856760374
002622.SZ,-0.0013386880856760374
002629.SZ,-0.0013386880856760374
002635.SZ,-0.0013386880856760374
002587.SZ,-0.0013386880856760374
002588.SZ,-0.0013386880856760374
002590.SZ,-0.0013386880856760374
002592.SZ,-0.0013386880856760374
002502.SZ,-0.0013386880856760374
002503.SZ,-0.0013386880856760374
002638.SZ,-0.0013386880856760374
002648.SZ,-0.0013386880856760374
002652.SZ,-0.0013386880856760374
002656.SZ,-0.0013386880856760374
002605.SZ,-0.0013386880856760374
002607.SZ,-0.0013386880856760374
002524.SZ,-0.0013386880856760374
002526.SZ,-0.0013386880856760374
002487.SZ,-0.0013386880856760374
002489.SZ,-0.0013386880856760374
002492.SZ,-0.0013386880856760374
002497.SZ,-0.0013386880856760374
002499.SZ,-0.0013386880856760374
002501.SZ,-0.0013386880856760374
600816.SH,-0.0013386880856760374
600775.SH,-0.0013386880856760374
600776.SH,-0.0013386880856760374
600779.SH,-0.0013386880856760374
600783.SH,-0.0013386880856760374
600792.SH,-0.0013386880856760374
600756.SH,-0.0013386880856760374
600758.SH,-0.0013386880856760374
002532.SZ,-0.0013386880856760374
002547.SZ,-0.0013386880856760374
002552.SZ,-0.0013386880856760374
002509.SZ,-0.0013386880856760374
002512.SZ,-0.0013386880856760374
002517.SZ,-0.0013386880856760374
002518.SZ,-0.0013386880856760374
002519.SZ,-0.0013386880856760374
002423.SZ,-0.0013386880856760374
002426.SZ,-0.0013386880856760374
002428.SZ,-0.0013386880856760374
002562.SZ,-0.0013386880856760374
002565.SZ,-0.0013386880856760374
002567.SZ,-0.0013386880856760374
002529.SZ,-0.0013386880856760374
002530.SZ,-0.0013386880856760374
600889.SH,-0.0013386880856760374
600890.SH,-0.0013386880856760374
600856.SH,-0.0013386880856760374
600860.SH,-0.0013386880856760374
600866.SH,-0.0013386880856760374
002456.SZ,-0.0013386880856760374
002458.SZ,-0.0013386880856760374
002418.SZ,-0.0013386880856760374
002596.SZ,-0.0013386880856760374
600743.SH,-0.0013386880856760374
600745.SH,-0.0013386880856760374
600751.SH,-0.0013386880856760374
600901.SH,-0.0013386880856760374
600908.SH,-0.0013386880856760374
600958.SH,-0.0013386880856760374
600975.SH,-0.0013386880856760374
002466.SZ,-0.0013386880856760374
002467.SZ,-0.0013386880856760374
002429.SZ,-0.0013386880856760374
002432.SZ,-0.0013386880856760374
002437.SZ,-0.0013386880856760374
002450.SZ,-0.0013386880856760374
002451.SZ,-0.0013386880856760374
002265.SZ,-0.0013386880856760374
002359.SZ,-0.0013386880856760374
002473.SZ,-0.0013386880856760374
002476.SZ,-0.0013386880856760374
002477.SZ,-0.0013386880856760374
002481.SZ,-0.0013386880856760374
002460.SZ,-0.0013386880856760374
002463.SZ,-0.0013386880856760374
002465.SZ,-0.0013386880856760374
601208.SH,-0.0013386880856760374
601008.SH,-0.0013386880856760374
601038.SH,-0.0013386880856760374
601066.SH,-0.0013386880856760374
002343.SZ,-0.0013386880856760374
002348.SZ,-0.0013386880856760374
002351.SZ,-0.0013386880856760374
002356.SZ,-0.0013386880856760374
600844.SH,-0.0013386880856760374
601216.SH,-0.0013386880856760374
601236.SH,-0.0013386880856760374
601258.SH,-0.0013386880856760374
601099.SH,-0.0013386880856760374
601106.SH,-0.0013386880856760374
601198.SH,-0.0013386880856760374
601200.SH,-0.0013386880856760374
002189.SZ,-0.0013386880856760374
002191.SZ,-0.0013386880856760374
002330.SZ,-0.0013386880856760374
002332.SZ,-0.0013386880856760374
002333.SZ,-0.0013386880856760374
002337.SZ,-0.0013386880856760374
002339.SZ,-0.0013386880856760374
002307.SZ,-0.0013386880856760374
601608.SH,-0.0013386880856760374
601515.SH,-0.0013386880856760374
601519.SH,-0.0013386880856760374
601577.SH,-0.0013386880856760374
002208.SZ,-0.0013386880856760374
002172.SZ,-0.0013386880856760374
002175.SZ,-0.0013386880856760374
002178.SZ,-0.0013386880856760374
002390.SZ,-0.0013386880856760374
002368.SZ,-0.0013386880856760374
002370.SZ,-0.0013386880856760374
600980.SH,-0.0013386880856760374
601700.SH,-0.0013386880856760374
601777.SH,-0.0013386880856760374
601788.SH,-0.0013386880856760374
601606.SH,-0.0013386880856760374
002274.SZ,-0.0013386880856760374
002402.SZ,-0.0013386880856760374
002405.SZ,-0.0013386880856760374
002407.SZ,-0.0013386880856760374
002408.SZ,-0.0013386880856760374
002381.SZ,-0.0013386880856760374
002384.SZ,-0.0013386880856760374
002387.SZ,-0.0013386880856760374
002243.SZ,-0.0013386880856760374
002245.SZ,-0.0013386880856760374
002252.SZ,-0.0013386880856760374
002210.SZ,-0.0013386880856760374
002215.SZ,-0.0013386880856760374
002219.SZ,-0.0013386880856760374
002220.SZ,-0.0013386880856760374
002227.SZ,-0.0013386880856760374
002122.SZ,-0.0013386880856760374
002095.SZ,-0.0013386880856760374
002099.SZ,-0.0013386880856760374
002100.SZ,-0.0013386880856760374
002234.SZ,-0.0013386880856760374
002237.SZ,-0.0013386880856760374
002239.SZ,-0.0013386880856760374
002242.SZ,-0.0013386880856760374
603022.SH,-0.0013386880856760374
601990.SH,-0.0013386880856760374
603000.SH,-0.0013386880856760374
603005.SH,-0.0013386880856760374
603009.SH,-0.0013386880856760374
603012.SH,-0.0013386880856760374
603021.SH,-0.0013386880856760374
601890.SH,-0.0013386880856760374
002308.SZ,-0.0013386880856760374
002310.SZ,-0.0013386880856760374
002326.SZ,-0.0013386880856760374
002288.SZ,-0.0013386880856760374
002291.SZ,-0.0013386880856760374
002292.SZ,-0.0013386880856760374
601311.SH,-0.0013386880856760374
601330.SH,-0.0013386880856760374
002123.SZ,-0.0013386880856760374
002124.SZ,-0.0013386880856760374
002131.SZ,-0.0013386880856760374
002143.SZ,-0.0013386880856760374
002108.SZ,-0.0013386880856760374
002118.SZ,-0.0013386880856760374
002119.SZ,-0.0013386880856760374
603101.SH,-0.0013386880856760374
603081.SH,-0.0013386880856760374
603085.SH,-0.0013386880856760374
603093.SH,-0.0013386880856760374
002002.SZ,-0.0013386880856760374
002005.SZ,-0.0013386880856760374
002009.SZ,-0.0013386880856760374
002147.SZ,-0.0013386880856760374
002157.SZ,-0.0013386880856760374
603169.SH,-0.0013386880856760374
603179.SH,-0.0013386880856760374
603108.SH,-0.0013386880856760374
603115.SH,-0.0013386880856760374
603121.SH,-0.0013386880856760374
603129.SH,-0.0013386880856760374
603133.SH,-0.0013386880856760374
603078.SH,-0.0013386880856760374
002192.SZ,-0.0013386880856760374
002195.SZ,-0.0013386880856760374
002198.SZ,-0.0013386880856760374
002201.SZ,-0.0013386880856760374
601865.SH,-0.0013386880856760374
601866.SH,-0.0013386880856760374
603156.SH,-0.0013386880856760374
603157.SH,-0.0013386880856760374
002047.SZ,-0.0013386880856760374
002017.SZ,-0.0013386880856760374
002021.SZ,-0.0013386880856760374
002030.SZ,-0.0013386880856760374
603222.SH,-0.0013386880856760374
603229.SH,-0.0013386880856760374
603583.SH,-0.0013386880856760374
603506.SH,-0.0013386880856760374
002074.SZ,-0.0013386880856760374
002075.SZ,-0.0013386880856760374
002076.SZ,-0.0013386880856760374
002077.SZ,-0.0013386880856760374
002040.SZ,-0.0013386880856760374
002041.SZ,-0.0013386880856760374
002043.SZ,-0.0013386880856760374
002045.SZ,-0.0013386880856760374
000936.SZ,-0.0013386880856760374
000859.SZ,-0.0013386880856760374
000860.SZ,-0.0013386880856760374
000862.SZ,-0.0013386880856760374
000868.SZ,-0.0013386880856760374
000882.SZ,-0.0013386880856760374
002057.SZ,-0.0013386880856760374
002065.SZ,-0.0013386880856760374
603063.SH,-0.0013386880856760374
603069.SH,-0.0013386880856760374
603332.SH,-0.0013386880856760374
603336.SH,-0.0013386880856760374
603283.SH,-0.0013386880856760374
603300.SH,-0.0013386880856760374
603305.SH,-0.0013386880856760374
603258.SH,-0.0013386880856760374
000981.SZ,-0.0013386880856760374
000982.SZ,-0.0013386880856760374
000921.SZ,-0.0013386880856760374
603477.SH,-0.0013386880856760374
603360.SH,-0.0013386880856760374
603363.SH,-0.0013386880856760374
603366.SH,-0.0013386880856760374
603369.SH,-0.0013386880856760374
000793.SZ,-0.0013386880856760374
000989.SZ,-0.0013386880856760374
000990.SZ,-0.0013386880856760374
000993.SZ,-0.0013386880856760374
000995.SZ,-0.0013386880856760374
000957.SZ,-0.0013386880856760374
000971.SZ,-0.0013386880856760374
000973.SZ,-0.0013386880856760374
603416.SH,-0.0013386880856760374
000809.SZ,-0.0013386880856760374
000810.SZ,-0.0013386880856760374
000760.SZ,-0.0013386880856760374
000762.SZ,-0.0013386880856760374
000782.SZ,-0.0013386880856760374
000785.SZ,-0.0013386880856760374
000788.SZ,-0.0013386880856760374
603507.SH,-0.0013386880856760374
603515.SH,-0.0013386880856760374
603519.SH,-0.0013386880856760374
603530.SH,-0.0013386880856760374
603533.SH,-0.0013386880856760374
603555.SH,-0.0013386880856760374
603383.SH,-0.0013386880856760374
603396.SH,-0.0013386880856760374
000839.SZ,-0.0013386880856760374
000811.SZ,-0.0013386880856760374
000813.SZ,-0.0013386880856760374
000815.SZ,-0.0013386880856760374
000818.SZ,-0.0013386880856760374
000820.SZ,-0.0013386880856760374
000821.SZ,-0.0013386880856760374
000826.SZ,-0.0013386880856760374
000677.SZ,-0.0013386880856760374
000679.SZ,-0.0013386880856760374
000682.SZ,-0.0013386880856760374
000828.SZ,-0.0013386880856760374
000829.SZ,-0.0013386880856760374
000831.SZ,-0.0013386880856760374
000835.SZ,-0.0013386880856760374
000838.SZ,-0.0013386880856760374
603679.SH,-0.0013386880856760374
603633.SH,-0.0013386880856760374
000710.SZ,-0.0013386880856760374
000711.SZ,-0.0013386880856760374
000668.SZ,-0.0013386880856760374
000670.SZ,-0.0013386880856760374
000673.SZ,-0.0013386880856760374
000676.SZ,-0.0013386880856760374
603378.SH,-0.0013386880856760374
603686.SH,-0.0013386880856760374
603687.SH,-0.0013386880856760374
603690.SH,-0.0013386880856760374
603701.SH,-0.0013386880856760374
603659.SH,-0.0013386880856760374
603662.SH,-0.0013386880856760374
603666.SH,-0.0013386880856760374
000078.SZ,-0.0013386880856760374
000088.SZ,-0.0013386880856760374
000151.SZ,-0.0013386880856760374
000017.SZ,-0.0013386880856760374
000016.SZ,-0.0013386880856760374
000159.SZ,-0.0013386880856760374
000008.SZ,-0.0013386880856760374
603978.SH,-0.0013386880856760374
603727.SH,-0.0013386880856760374
688188.SH,-0.0013386880856760374
688321.SH,-0.0013386880856760374
688368.SH,-0.0013386880856760374
000070.SZ,-0.0013386880856760374
688008.SH,-0.0013386880856760374
000503.SZ,-0.0013386880856760374
000023.SZ,-0.0013386880856760374
000610.SZ,-0.0013386880856760374
000611.SZ,-0.0013386880856760374
000572.SZ,-0.0013386880856760374
000584.SZ,-0.0013386880856760374
000587.SZ,-0.0013386880856760374
000590.SZ,-0.0013386880856760374
603786.SH,-0.0013386880856760374
603711.SH,-0.0013386880856760374
000613.SZ,-0.0013386880856760374
000622.SZ,-0.0013386880856760374
000626.SZ,-0.0013386880856760374
000662.SZ,-0.0013386880856760374
000666.SZ,-0.0013386880856760374
000595.SZ,-0.0013386880856760374
000596.SZ,-0.0013386880856760374
000609.SZ,-0.0013386880856760374
300432.SZ,-0.0013386880856760374
300435.SZ,-0.0013386880856760374
300436.SZ,-0.0013386880856760374
300558.SZ,-0.0013386880856760374
300573.SZ,-0.0013386880856760374
300575.SZ,-0.0013386880856760374
300579.SZ,-0.0013386880856760374
300582.SZ,-0.0013386880856760374
000517.SZ,-0.0013386880856760374
000518.SZ,-0.0013386880856760374
000523.SZ,-0.0013386880856760374
000410.SZ,-0.0013386880856760374
000035.SZ,-0.0013386880856760374
300417.SZ,-0.0013386880856760374
300423.SZ,-0.0013386880856760374
300424.SZ,-0.0013386880856760374
603992.SH,-0.0013386880856760374
603998.SH,-0.0013386880856760374
000531.SZ,-0.0013386880856760374
000533.SZ,-0.0013386880856760374
000536.SZ,-0.0013386880856760374
000540.SZ,-0.0013386880856760374
000506.SZ,-0.0013386880856760374
000507.SZ,-0.0013386880856760374
603933.SH,-0.0013386880856760374
603959.SH,-0.0013386880856760374
603888.SH,-0.0013386880856760374
603896.SH,-0.0013386880856760374
603901.SH,-0.0013386880856760374
603906.SH,-0.0013386880856760374
688016.SH,-0.0013386880856760374
688018.SH,-0.0013386880856760374
