score,ann,sharpe,mdd,vol,ystd,ymin,tilt,max_dev,vol_budget,ema,canary_floor,min_bond,thresh,max_single,center,y2020,y2021,y2022,y2023,y2024,y2025,y2026
4.367297187236766,0.15773706615225502,1.9910321229616121,-0.05556944262338992,0.07922376757921161,0.10843016253795204,0.011222034900250755,0.9919030668430145,0.9230256070026456,0.07834108129540285,1.0,0.9243731021945527,0.06062439810575307,0.25,0.55,"{""bond"": 0.3060896653519373, ""gold"": 0.19403915174834915, ""cn"": 0.13036144225426985, ""us"": 0.3695097406454436}",0.020134589836260597,0.09305993018653935,0.011222034900250755,0.1926215009722103,0.25068795440284264,0.2756741515175485,0.07258447768430942
4.364013492662484,0.14941779017791523,2.034752091832466,-0.05399612159716305,0.07343292127708388,0.09842659360061573,0.005823177177596506,0.9877455397445793,0.3250508157387343,0.068,1.0,0.9123175867485405,0.03517235370920178,0.25,0.5,"{""bond"": 0.25462974905037566, ""gold"": 0.26114098603487423, ""cn"": 0.16089069085137048, ""us"": 0.32333857406337957}",0.01848285706645858,0.08687691791567231,0.005823177177596506,0.20129961547579156,0.23311539976053708,0.23457387527177187,0.0847265328194815
4.360678435996702,0.15741096196606907,1.9884821774684216,-0.05516130632247851,0.07916136425546055,0.10839874812435571,0.013342867301680661,1.0,1.0,0.07803707770932569,0.9864086947223263,0.9588044480437705,0.006556443573518436,0.25,0.55,"{""bond"": 0.2735678904534132, ""gold"": 0.2715107387859194, ""cn"": 0.14222806186414566, ""us"": 0.3126933088965218}",0.019422536897221843,0.09193464899071513,0.013342867301680661,0.18751054233053455,0.2509009947968579,0.27834338199788,0.07265335359795633
4.36047244928194,0.15957121037404187,1.9891088005385045,-0.060681470159793194,0.08022246461874871,0.10906306765672673,0.008557615578639988,0.9498814537658201,0.8787869293258967,0.08554606031850293,1.0,1.0,0.010154646078033333,0.25,0.5,"{""bond"": 0.23371471756594275, ""gold"": 0.2621222556784823, ""cn"": 0.13562502057188433, ""us"": 0.3685380061836907}",0.01462496056804996,0.09210911262481503,0.008557615578639988,0.20083949948386093,0.24347075895762615,0.2791398365329687,0.08785774823110448
4.352430471895848,0.15951113768485436,1.987789640545431,-0.06012984205656424,0.08024548193192414,0.1089692086713452,0.008482897878024698,0.985776651647408,0.9231069882386044,0.08501126264728598,0.9941991828321002,0.9334505265971555,0.04101995210148878,0.25,0.5,"{""bond"": 0.28863374692406457, ""gold"": 0.19278049844226314, ""cn"": 0.12282988789046151, ""us"": 0.3957558667432108}",0.014592024615160737,0.09247632211783152,0.008482897878024698,0.19875871273880374,0.24262438431559197,0.280571942183925,0.08869764348009923
4.352398370197527,0.16015183752513806,1.987406668869456,-0.061275539910442656,0.08058332501029648,0.10913147604809509,0.007681253652065623,0.9516950027325248,0.6650240587438843,0.08701085462268612,1.0,0.9952248685736709,0.06881717312431103,0.25,0.5,"{""bond"": 0.3115469433254959, ""gold"": 0.19654009877959844, ""cn"": 0.1881832762336863, ""us"": 0.30372968166121944}",0.014381906579342463,0.09570723648113066,0.007681253652065623,0.1991953160194515,0.24546450959001276,0.2788961360098374,0.08853991408373707
4.346597550195668,0.14965743976099222,2.0170748029256487,-0.06063013918583937,0.07419528494626124,0.10058097498053206,0.0068273808267060865,1.0,0.23715881029480812,0.068,1.0,0.9015651265451391,0.0,0.25,0.5,"{""bond"": 0.24260501176266386, ""gold"": 0.22778311693293862, ""cn"": 0.18883201043983616, ""us"": 0.3407798608645613}",0.0199417855134032,0.09188821578709172,0.0068273808267060865,0.21242116563384594,0.2225324781647573,0.24466933882667052,0.06902253097265731
4.3453194702937985,0.14868038368547687,2.014704510438783,-0.05094515350593909,0.07379761295769162,0.09802880191221051,0.013101375893671108,0.8780749083467395,0.6281832442438071,0.07114305705997763,1.0,0.9572212417786392,0.0595787320974714,0.2,0.55,"{""bond"": 0.3148990344308356, ""gold"": 0.27112330735662327, ""cn"": 0.13925330353145696, ""us"": 0.27472435468108425}",0.018071964546516828,0.09077493383451252,0.013101375893671108,0.1832404358942794,0.22332095595406032,0.25581538321498565,0.07610931542982424
4.34124320369625,0.1499188500623887,2.002428566128562,-0.053050720858227596,0.07486851346324803,0.10414676140547315,0.009746825026149653,1.0,0.6898507070660129,0.0755902241691303,0.9597379088237544,0.8897074275147546,0.08911639765641295,0.25,0.5,"{""bond"": 0.26226758644123405, ""gold"": 0.256300779467064, ""cn"": 0.18368064407263027, ""us"": 0.2977509900190717}",0.017479037140868847,0.084993602745155,0.009746825026149653,0.1913085048148604,0.23252430458226137,0.26497495874343335,0.06944489499558726
4.3374732339958255,0.15614142096333805,1.9845535109638281,-0.05643247437872745,0.07867836271520118,0.10230098245194413,0.01312333579305558,0.8772540142695623,0.6413185775281967,0.07894245953756801,1.0,0.9359284341989863,0.04125854134953758,0.2,0.55,"{""bond"": 0.25208237171717973, ""gold"": 0.21749757379635148, ""cn"": 0.1564807727177147, ""us"": 0.3739392817687541}",0.016146292441794552,0.09807593094836475,0.01312333579305558,0.19675178462217047,0.23834036184612373,0.2592020173973615,0.08236046817306675
4.324830270578839,0.15695744386440835,1.9846023225388836,-0.055382516418825745,0.07908760464595957,0.10835174501802941,0.011329309601390891,0.9846243317069983,1.0,0.07797536090240055,1.0,0.9218056720282363,0.03199179412684217,0.25,0.55,"{""bond"": 0.25137782739578907, ""gold"": 0.27580054981754154, ""cn"": 0.13073975692210374, ""us"": 0.3420818658645657}",0.020010997490228277,0.09240301844972221,0.011329309601390891,0.18804910506914707,0.2514423541361879,0.27622538152688847,0.07214398156639179
4.3236579748733925,0.156088321230194,1.9854519816393783,-0.0547051706725179,0.0786160142242839,0.10751174044505099,0.011562468888994815,0.9951188944120198,0.9161515830551333,0.07710556298516238,1.0,0.9139898700755879,0.05839926128213896,0.25,0.55,"{""bond"": 0.2924673762040722, ""gold"": 0.22537894121868576, ""cn"": 0.137602585844315, ""us"": 0.3445510967329271}",0.01995997123445359,0.09173425132924384,0.011562468888994815,0.18665349775464213,0.2503362154322626,0.27393612367681874,0.07215532501153477
4.320482085913394,0.15372051133662068,1.9908151369022813,-0.062182104173937325,0.07721485962569613,0.10537586870690004,0.008909091399688096,0.9905824802812319,0.2,0.07829232655160306,1.0,0.9233982587758902,0.0,0.25,0.5,"{""bond"": 0.29908336111876255, ""gold"": 0.23783896196226378, ""cn"": 0.12077938328779178, ""us"": 0.3422982936311819}",0.011956631266984763,0.09904480022254591,0.008909091399688096,0.22059197111484297,0.222358787031127,0.2595181473594057,0.06998846309503781
4.318850015458764,0.1677637783190422,1.9690908656810953,-0.0636559765311292,0.08519859659245022,0.11346229564561502,0.007627412462709593,0.9178359580330419,0.7677495037540197,0.09126300069953738,1.0,0.9557164154134685,0.050710500755727965,0.25,0.55,"{""bond"": 0.33151887476368436, ""gold"": 0.20317416934496402, ""cn"": 0.16231265114259555, ""us"": 0.3029943047487561}",0.015675892456980645,0.10402387796741075,0.007627412462709593,0.2103940612160835,0.26053577904141,0.28519468870059317,0.0909316875705315
4.318710907951247,0.1575895432224239,1.9879719373613363,-0.061000736460470106,0.07927151297296217,0.1048858620059121,0.0037483088502967554,0.913502261115112,0.24489269587740242,0.0790655028328817,1.0,1.0,0.04801631982620249,0.25,0.55,"{""bond"": 0.2960329697269547, ""gold"": 0.2470060870185864, ""cn"": 0.18253485287403692, ""us"": 0.274426090380422}",0.017276059670413346,0.0956134468230978,0.0037483088502967554,0.21453299808795578,0.24153060826732342,0.25205179723049365,0.08879435289821358
4.313418602748312,0.16645200660485338,1.9732878256379898,-0.06517747159979193,0.08435262430661238,0.11228343858050889,0.004076474570370525,1.0,0.3013851752743807,0.0857644176022583,1.0,1.0,0.07450586673166887,0.25,0.55,"{""bond"": 0.2528723595929057, ""gold"": 0.20600019368353262, ""cn"": 0.19534673148281823, ""us"": 0.3457807152407435}",0.019040423119585093,0.09854841568580275,0.004076474570370525,0.21350654255330914,0.25591555606595073,0.28112941779748857,0.09428736883151867
