date,pairs,bollinger,reversal
2018-06-26,1.0974270155900112,1.0312759154929105,0.9938015751428528
2018-06-27,1.1015349975563467,1.017170423343688,0.9935131622548411
2018-06-28,1.1098449506953931,1.0212133874170852,0.9867281446226214
2018-06-29,1.1096341349008783,1.0489309967684675,0.9904442406926994
2018-07-02,1.0855890580471177,1.0113442021643748,0.9589341753254358
2018-07-03,1.0920753903013862,1.015024450111164,0.955214269203655
2018-07-04,1.0986312472470492,1.0046061870284324,0.9601561586447475
2018-07-05,1.0916894664783592,0.9809582412633828,0.9470128865095587
2018-07-06,1.1051789495381426,0.982966409977485,0.9359810044301372
2018-07-09,1.1160467132792993,1.0261162685961158,0.9580728626519478
2018-07-10,1.1100162264674138,1.0263817156880488,0.9494169264714684
2018-07-11,1.1090299034050932,0.9914402061912793,0.9724043089709912
2018-07-12,1.1023394013555932,1.0101086482466433,0.9452681783772351
2018-07-13,1.1039163993430752,1.0021454737776645,0.9448873728265537
2018-07-16,1.108497960555731,0.9940111761008976,0.9496707870133303
2018-07-17,1.106911090178504,0.996380957682731,0.954243181420384
2018-07-18,1.1089953089195903,0.9851535549635033,0.954243181420384
2018-07-19,1.10364606730267,0.9940521568960711,0.954243181420384
2018-07-20,1.103417815863107,0.9940206588691869,0.954243181420384
2018-07-23,1.1033162161025478,1.0149233821033121,0.954243181420384
2018-07-24,1.1055210898894987,1.0149233821033121,0.954147757102242
2018-07-25,1.102806271358758,1.0149233821033121,0.9557494823953464
2018-07-26,1.1126883842992605,1.0148218897651018,0.9672251135564839
2018-07-27,1.1169082159707617,1.01023631987739,0.963936397241529
2018-07-30,1.1054392112102263,1.004293753289876,0.9699538575335176
2018-07-31,1.10108008239294,1.0032573304278638,0.9654157757530447
2018-08-01,1.0924801091450955,1.0042916163355213,0.9594888447558352
2018-08-02,1.088407715467357,1.0025642485743664,0.9228774051501641
2018-08-03,1.0903094985276645,1.0066956946536565,0.8944210254685184
2018-08-06,1.1013571128597341,0.999058692832146,0.8578887929167012
2018-08-07,1.1363722594624688,0.9932462363714524,0.9057702944080014
2018-08-08,1.131157467782786,0.9914571427169009,0.9415770006004386
2018-08-09,1.133837232573809,0.9807337793488525,0.9285901222928842
2018-08-10,1.130875725952447,0.9993107174651595,0.9588977601059782
2018-08-13,1.125182195119388,1.0006948472415063,0.9571254039670258
2018-08-14,1.1214563919459548,1.011122929817971,0.9696209739842161
2018-08-15,1.1205829974370576,1.0103038751968143,0.9696209739842161
2018-08-16,1.1157542644424165,1.0483282622438819,0.969368789926673
2018-08-17,1.1319419184087671,1.0627712984900073,0.9882938293483396
2018-08-20,1.1208248074307972,1.0627712984900073,1.0057884228267027
2018-08-21,1.1130492934809908,1.0627712984900073,1.0171236102818526
2018-08-22,1.1093491977249679,1.0627712984900073,1.00557454367448
2018-08-23,1.101884907817333,1.0627712984900073,1.012987439670852
2018-08-24,1.1108590981827435,1.0627712984900073,1.025768122320905
2018-08-27,1.0942127574054443,1.0627712984900073,0.9948972354252125
2018-08-28,1.080057542163396,1.0627712984900073,1.0041400021483045
2018-08-29,1.092903970604625,1.0627712984900073,0.9925025597282597
2018-08-30,1.1107533560324105,1.0627712984900073,0.9898931927731867
2018-08-31,1.1034335937618602,1.0627712984900073,0.9762579773518708
2018-09-03,1.0940457532716779,1.0627712984900073,0.9816623022257255
2018-09-04,1.1006874473883361,1.0627712984900073,0.988370471830776
2018-09-05,1.1067518991208865,1.0627712984900073,0.9806112531709578
2018-09-06,1.105264777601402,1.0627712984900073,0.9936902306296628
2018-09-07,1.1256624527386323,1.0627712984900073,0.9936902306296628
2018-09-10,1.1429711257707915,1.0627712984900073,0.9935908616065998
2018-09-11,1.1550252323007486,1.0627712984900073,1.0427933697466516
2018-09-12,1.1521807291054509,1.0627712984900073,1.0456834496325706
2018-09-13,1.1324170085063738,1.0627712984900073,1.0541445526004016
2018-09-14,1.1467373762218653,1.0627712984900073,1.0563299055801454
2018-09-17,1.1539499073695882,1.0627712984900073,1.0601980510368505
2018-09-18,1.1645873560398703,1.0627712984900073,1.0558885551654453
2018-09-19,1.1599435946745291,1.0627712984900073,1.085956849575692
2018-09-20,1.1605402228068595,1.0627712984900073,1.085956849575692
2018-09-21,1.1739646596329334,1.0627712984900073,1.085956849575692
2018-09-25,1.1651796088013582,1.0627712984900073,1.085956849575692
2018-09-26,1.15955127624203,1.0627712984900073,1.085956849575692
2018-09-27,1.1477863416385523,1.0627712984900073,1.0858482538907344
2018-09-28,1.1361130789584015,1.0626650213601583,1.0718014804499096
2018-10-08,1.1232068099727461,1.0776021441751253,1.0456988010923531
2018-10-09,1.1172947351356588,1.0774943839607078,1.0340730498722877
2018-10-10,1.103998519427351,1.0694533810953295,1.0195140059984473
2018-10-11,1.1043548590911008,1.0858629832391204,1.0592705497497392
2018-10-12,1.1180283467287404,1.0893638848508533,1.0440276836798523
2018-10-15,1.1256845265551358,1.0914192884071758,1.0420263310507578
2018-10-16,1.1234694776458707,1.1086997597691868,1.0419221284176527
2018-10-17,1.1101988489300194,1.1086997597691868,1.0447611532907255
2018-10-18,1.102780287314151,1.1086997597691868,1.043705164285332
2018-10-19,1.1066601774812699,1.1086997597691868,1.043705164285332
2018-10-22,1.1211963743252589,1.1086997597691868,1.0436007937689036
2018-10-23,1.1203257063947636,1.1086997597691868,1.0779389539336632
2018-10-24,1.0949657745475254,1.1086997597691868,1.0759052347576359
2018-10-25,1.1069661287929422,1.1086997597691868,1.0699220711110722
2018-10-26,1.1038858187107106,1.1086997597691868,1.0699220711110722
2018-10-29,1.1351535732341869,1.1086997597691868,1.069815078903961
2018-10-30,1.1434045943936029,1.1086997597691868,1.0517062299120972
2018-10-31,1.1437422363464729,1.1086997597691868,1.0510097357201025
2018-11-01,1.1447497219885752,1.1086997597691868,1.017821160626779
2018-11-02,1.1782218619694713,1.1086997597691868,1.0472789112236467
2018-11-05,1.175710825832048,1.1086997597691868,1.0800899229181686
2018-11-06,1.1709270051382916,1.1086997597691868,1.056452783204728
2018-11-07,1.159515261329096,1.1086997597691868,1.046476603700926
2018-11-08,1.1539034276318176,1.1086997597691868,1.0637627911581158
2018-11-09,1.134894467447445,1.1086997597691868,1.0419767596823268
2018-11-12,1.1374734108472544,1.1086997597691868,1.0347463548691442
2018-11-13,1.1512930924091958,1.1086997597691868,1.033636111999113
2018-11-14,1.148097462646933,1.10858888979321,1.0046664337671003
2018-11-15,1.1561455513506007,1.1208631502740607,1.024548780916804
2018-11-16,1.1612050130877232,1.1151590121047272,1.0351351173450332
2018-11-19,1.1330021205270486,1.1112065497833434,1.0439017900323342
2018-11-20,1.144596588819667,1.1212982338883384,1.0439017900323342
2018-11-21,1.1308658846603723,1.120156382326334,1.043797399853331
2018-11-22,1.1488855259637463,1.129730357786549,1.0412466199574395
2018-11-23,1.1445564706036528,1.1296173847507702,1.0008771245723098
2018-11-26,1.1289282758852408,1.1020023494606306,0.945390644753713
2018-11-27,1.1471803571629426,1.1009175009213268,0.9383231836018632
2018-11-28,1.0983431776866712,1.060795145734837,0.9539345636857107
2018-11-29,1.1011255052539726,1.0702634644896996,0.9404670132578609
2018-11-30,1.1052418284064849,1.0587381085858592,0.9238248445120765
2018-12-03,1.1040140754623367,1.0775212115678974,0.9437744852519271
2018-12-04,1.1171735960116276,1.0618979527012158,0.943367520596515
2018-12-05,1.1215438045923625,1.0996818701732274,0.9580209943906941
2018-12-06,1.114007541182393,1.1012074666148375,0.9806535087311151
2018-12-07,1.1156228946569144,1.0834320069200432,0.9559773791101936
2018-12-10,1.1010828598019486,1.0737714280688397,0.9875718748534804
2018-12-11,1.0992662322957234,1.078427455206879,1.0203620209753175
2018-12-12,1.1036308590058628,1.0846816405445394,1.0138821149082846
2018-12-13,1.1093044718286653,1.0874034003824014,1.0137807266967938
2018-12-14,1.1048994975320536,1.0701451287380266,1.0213767782512941
2018-12-17,1.0983203754585045,1.0598368034175774,1.022859613295213
2018-12-18,1.1003872777886308,1.0599665082157699,1.0245419035710952
2018-12-19,1.0949454318129,1.074170299946646,1.0245419035710952
2018-12-20,1.0992917448261306,1.0726552658280477,1.0245419035710952
2018-12-21,1.1017604433220145,1.0712426271723854,1.0245419035710952
2018-12-24,1.0981978063824982,1.0538685070640426,1.0245419035710952
2018-12-25,1.0945426629877397,1.0551108504081497,1.0244399488034566
2018-12-26,1.0947708098874036,1.0569732483835415,1.0293118333793123
2018-12-27,1.1013415208315116,1.058642188331609,1.102761381850193
2018-12-28,1.0966037569200067,1.0599578165689723,1.1026511057120079
2019-01-02,1.1031179812574283,1.0538595727088718,1.126501644004908
2019-01-03,1.105283175817081,1.0456815516958207,1.0823494310525024
2019-01-04,1.1130803094672217,1.041924082581716,1.0444411595516243
2019-01-07,1.1171851938706852,1.0483338828351885,1.042550566109939
2019-01-08,1.1148773330476802,1.0463446344806624,1.0271561545426464
2019-01-09,1.1189014091355671,1.0538595727088715,1.0062163403812292
2019-01-10,1.1229886962198026,1.0501021035947669,1.0085747358894308
2019-01-11,1.114608970564354,1.0459025792907677,1.0024557748310727
2019-01-14,1.101251810313449,1.0363983927080325,1.001142366490545
2019-01-15,1.1045238047002646,1.038829696252453,0.9838978739148636
2019-01-16,1.08869323099979,1.0471248618908264,0.988474149936532
2019-01-17,1.098643522643763,1.0471248618908264,0.9947509880455399
2019-01-18,1.106480446867599,1.0470201494046374,0.9675918946032743
2019-01-21,1.1031122000818643,1.0371051858686087,0.9374710942898863
2019-01-22,1.1035588900345055,1.0507257042571272,0.9382526703310548
2019-01-23,1.1073252174576471,1.0487281268726079,0.944191784386165
2019-01-24,1.1070131268661865,1.03181315708434,0.9412381829976164
2019-01-25,1.0992768699322386,1.0347033900173495,0.9409073435659828
2019-01-28,1.0783692913059462,1.002732217853892,0.9247076036381074
2019-01-29,1.0608954585167307,0.9845172820164008,0.9247076036381074
2019-01-30,1.0453854758428747,0.9379700777819056,0.9290869485775479
2019-01-31,1.0542688210023758,0.9355732206836553,0.9312398326028738
2019-02-01,1.0371518673342834,0.8831111709256934,0.8790207765690677
2019-02-11,1.042607312701814,0.8397726500677147,0.8357950889960664
2019-02-12,1.0554594167995734,0.8629565575849216,0.8500145635049983
2019-02-13,1.0655994706068073,0.8765678597550307,0.8460113153638145
2019-02-14,1.0671190579434873,0.8702464569202588,0.8446816278200748
2019-02-15,1.0395725426772555,0.8764773384733872,0.8622103912154939
2019-02-18,1.024230467058582,0.8708588939959937,0.8377438250450626
2019-02-19,1.023584477376668,0.8666987400437836,0.8377379718627886
2019-02-20,1.0261995104091466,0.882407689045379,0.8304356180134285
2019-02-21,1.0389684002719903,0.882407689045379,0.830879273658926
2019-02-22,1.047301402186534,0.882407689045379,0.8266972761067872
2019-02-25,1.0453550841144374,0.8823194482764745,0.8166370061775492
2019-02-26,1.0658612839478023,0.9051656757672393,0.829453493020394
2019-02-27,1.0554854680252872,0.9092247146720254,0.8317199348415149
2019-02-28,1.048885648107123,0.9111491564321582,0.8291346184485034
2019-03-01,1.0511101598366135,0.8931610592012411,0.8266994552446852
2019-03-04,1.0448987571697732,0.8843961720069462,0.817711936914126
2019-03-05,1.0431087853470975,0.875988476276448,0.8103024076636973
2019-03-06,1.05247943288243,0.870534744526061,0.8169964544881422
2019-03-07,1.0641816756141693,0.8790893676589797,0.8074110423627783
2019-03-08,1.0642052844790497,0.9102985912192098,0.8162702883263244
2019-03-11,1.064784765812365,0.9102985912192098,0.8131445268283571
2019-03-12,1.0629429475506487,0.9102985912192098,0.8091563520373733
2019-03-13,1.079936806003446,0.9102985912192098,0.8157384264845319
2019-03-14,1.0715347109090203,0.9102985912192098,0.8117244047030333
2019-03-15,1.0664823003635764,0.9102985912192098,0.8076685208140715
2019-03-18,1.0709577574858522,0.9102985912192098,0.8085964457991638
2019-03-19,1.0672552834813578,0.9102985912192098,0.8029803044232459
2019-03-20,1.0959435977898504,0.9102985912192098,0.8232200264409526
2019-03-21,1.0942905566106103,0.9102985912192098,0.8231407040000318
2019-03-22,1.0857175659691918,0.9102985912192098,0.8231407040000318
2019-03-25,1.0802031769502904,0.9101165315009659,0.8231407040000318
2019-03-26,1.0801775303628327,0.9154016496870089,0.8230583899296318
2019-03-27,1.0839602407920939,0.9199208690669362,0.8257888345157552
2019-03-28,1.0889439554910394,0.9141448562408376,0.8251942972724055
2019-03-29,1.0576000403236063,0.9392167531967478,0.8251117778426782
2019-04-01,1.0660739746857366,0.9517314315081957,0.8252513534191515
2019-04-02,1.083536986432949,0.968877293728675,0.8398227718186607
2019-04-03,1.0756155764651687,0.9762255203945948,0.8199904499695286
2019-04-04,1.07249333107432,0.9781306161968704,0.8139224172449752
2019-04-08,1.0811659136252099,1.0150460930080316,0.8210215193225098
2019-04-09,1.1253848830758542,1.0150460930080316,0.8432973605362305
2019-04-10,1.1256885775662437,1.0150460930080316,0.8387558978902632
2019-04-11,1.1252448311184813,1.0150460930080316,0.8410763427770696
2019-04-12,1.135492065655495,1.0150460930080316,0.8504845012087207
2019-04-15,1.1319649582360582,1.0150460930080316,0.8426387032270904
2019-04-16,1.1388908604960677,1.0150460930080316,0.8533377500013557
2019-04-17,1.1452759853162855,1.0150460930080316,0.8533377500013557
2019-04-18,1.1389798895333345,1.0150460930080316,0.8532524162263556
2019-04-19,1.1398694107195646,1.0150460930080316,0.8535366442131065
2019-04-22,1.1396414368374208,1.0150460930080316,0.8534512905486852
2019-04-23,1.1394135085500534,1.014944588398731,0.8534512905486852
2019-04-24,1.1318036179751476,1.0175861695735318,0.8533659454196303
2019-04-25,1.1243232111102948,1.0004908625795803,0.8484095262022259
2019-04-26,1.1285416747163606,1.0151479483436194,0.8607590429012484
2019-04-29,1.1202479095196216,1.0441207474524863,0.8607590429012484
2019-04-30,1.1273996624240974,1.0441207474524863,0.8607590429012484
2019-05-06,1.1039170602382995,1.0441207474524863,0.8606374286291436
2019-05-07,1.1051881648689652,1.0441207474524863,0.8852656044319549
2019-05-08,1.102089913906591,1.0441207474524863,0.8738251318786185
2019-05-09,1.1066040599118347,1.0441207474524863,0.8642984222184338
2019-05-10,1.107906284613677,1.0441207474524863,0.8964566860278017
2019-05-13,1.104497501027381,1.0441207474524863,0.8836152576667828
2019-05-14,1.0924338127548487,1.0441207474524863,0.8761093808783463
2019-05-15,1.0878511428421356,1.0441207474524863,0.883434738052663
2019-05-16,1.0803705705027609,1.0441207474524863,0.887700323897872
2019-05-17,1.0586343793623534,1.0441207474524863,0.8798606546273525
2019-05-20,1.0397970075231324,1.0441207474524863,0.8802688616430069
2019-05-21,1.0434182635202298,1.0441207474524863,0.8642113722201061
2019-05-22,1.0222560673594563,1.0441207474524863,0.8766034853456446
2019-05-23,1.0134684170326231,1.0441207474524863,0.8803282478240836
2019-05-24,1.0153676479550806,1.0441207474524863,0.8552786392038331
2019-05-27,0.990207068658716,1.0441207474524863,0.8241983395275086
2019-05-28,0.9885429177228505,1.0441207474524863,0.8379841036512674
2019-05-29,0.9750988279852351,1.0441207474524863,0.8407183676110322
2019-05-30,0.9838229951202485,1.0441207474524863,0.8654193055152339
2019-05-31,0.9808415188638123,1.0441207474524863,0.8581023344080885
2019-06-03,0.9738822926988262,1.0441207474524863,0.833898133101474
2019-06-04,0.9699282587021252,1.0441207474524863,0.8441894323642862
2019-06-05,0.977816119352295,1.0441207474524863,0.8353267021916913
2019-06-06,0.9946353231328716,1.0441207474524863,0.8243622619456187
2019-06-10,0.9974071976025278,1.0441207474524863,0.8525975369310518
2019-06-11,0.9890288725110595,1.0441207474524863,0.8560861932238768
2019-06-12,0.9776184227987161,1.0441207474524863,0.8519770468898691
2019-06-13,0.9588941556903631,1.0441207474524863,0.8705733641517752
2019-06-14,0.960440075361152,1.0441207474524863,0.8633904464860537
2019-06-17,0.9568781255368367,1.0441207474524863,0.8762911749902983
2019-06-18,0.9610518383209667,1.0441207474524863,0.8685891586183695
2019-06-19,0.9721754170212249,1.0441207474524863,0.8709901889341544
2019-06-20,0.9687091691227604,1.0441207474524863,0.8613366159207348
2019-06-21,0.9774440111162879,1.0441207474524863,0.8825556739136351
2019-06-24,0.9744945372881471,1.0441207474524863,0.854689123884764
2019-06-25,0.989776814558546,1.0441207474524863,0.8485063180864763
2019-06-26,0.9887272320251592,1.0441207474524863,0.829514452572568
2019-06-27,0.9781657570297008,1.0441207474524863,0.8329792873091758
2019-06-28,0.9640703249138998,1.0441207474524863,0.8296398965872807
2019-07-01,0.9461881826776768,1.0441207474524863,0.7940898806435553
2019-07-02,0.9389440788339225,1.0441207474524863,0.800547087842728
2019-07-03,0.9407889619018918,1.0441207474524863,0.8285408686389821
2019-07-04,0.9771678401219405,1.0441207474524863,0.861160095121751
2019-07-05,1.0095801879551518,1.0441207474524863,0.8597192412908379
2019-07-08,0.9927556616156072,1.0441207474524863,0.885259364177484
2019-07-09,0.9804993747705463,1.0441207474524863,0.8909690584876058
2019-07-10,0.960306335649321,1.0441207474524863,0.9139786016720429
2019-07-11,0.9599067623928982,1.0441207474524863,0.9139786016720429
2019-07-12,0.960871159736509,1.0441207474524863,0.903244695641498
2019-07-15,0.9591103250764429,1.0441207474524863,0.9031543711719339
2019-07-16,0.9445908867060427,1.0441207474524863,0.9031543711719339
2019-07-17,0.9488008627982913,1.0441207474524863,0.9041170170589217
2019-07-18,0.9445040512425272,1.0441207474524863,0.905570125659493
2019-07-19,0.9340886880270994,1.0441207474524863,0.9054795686469271
2019-07-22,0.943645710465621,1.0441207474524863,0.9160501035321114
2019-07-23,0.9422231023427349,1.044016335377741,0.9180278103361904
2019-07-24,0.9417664786928532,1.0123586218461813,0.8933200599565261
2019-07-25,0.9381440067127108,1.0171748451174403,0.881333013500499
2019-07-26,0.9517594244332841,1.0511588233607534,0.9041476391622643
2019-07-29,0.9431388713263217,1.0328149186687157,0.8831989363658631
2019-07-30,0.9583321356371816,1.0613562440027315,0.898523041006684
2019-07-31,0.9553668160442841,1.0498077006284938,0.898523041006684
2019-08-01,0.9466422073295534,1.0287456840823788,0.898523041006684
2019-08-02,0.9491782475740203,0.9974843361177838,0.898523041006684
2019-08-05,0.9328334543782005,0.9497151484608142,0.898253484094382
2019-08-06,0.9367684179893117,0.9473777563882241,0.8800381386189788
2019-08-07,0.9179140019374286,0.9018787800737358,0.8771227107202897
2019-08-08,0.9129551875413029,0.900194321362767,0.8780366884001837
2019-08-09,0.8920072932978315,0.854832953629913,0.8522008789453527
2019-08-12,0.8719503960644618,0.8563302335164105,0.870463255834186
2019-08-13,0.858030386592992,0.8259488199025476,0.8705009994603574
2019-08-14,0.8624076237186589,0.8520964036794232,0.8791105432963673
2019-08-15,0.8442309782025311,0.8317404631933318,0.8781919324883252
2019-08-16,0.8446370648396486,0.8347284802899595,0.8754361000641987
2019-08-19,0.8281185655014038,0.8310083545058182,0.8648720757717137
2019-08-20,0.8235918208613425,0.822612797667953,0.8662499919837768
2019-08-21,0.8116004231639967,0.8059943868491329,0.8748901696609791
2019-08-22,0.8200278423322767,0.8125330982906054,0.8748901696609791
2019-08-23,0.8363597418497227,0.8272267422814823,0.874802680644013
2019-08-26,0.8183320588302228,0.7984148823405962,0.8760820795644548
2019-08-27,0.8291671610301393,0.7892742039435272,0.8599455864582315
2019-08-28,0.8259984719302598,0.7979433446325551,0.8663798195980894
2019-08-29,0.8173606126274026,0.7836009308803003,0.8567010534697803
2019-08-30,0.8761136239932161,0.7950610941209284,0.8488777476654026
2019-09-02,0.8868905022628466,0.8080091145125874,0.86208306631121
2019-09-03,0.9013570313432531,0.8068342056432365,0.8605881245777224
2019-09-04,0.9092919026039885,0.8104899232534211,0.8632427922766587
2019-09-05,0.919866286531497,0.8096131578286839,0.8632427922766587
2019-09-06,0.928533189258523,0.7983227942099225,0.8630701437182033
2019-09-09,0.9307527437974162,0.8297618936995439,0.8530807469458253
2019-09-10,0.9253026398274966,0.8297618936995439,0.8576030853422448
2019-09-11,0.9293686070779018,0.8297618936995439,0.8547078185210331
2019-09-12,0.9279053702630187,0.8297618936995439,0.8605336321363322
2019-09-16,0.9268815498142648,0.8297618936995439,0.860782233503409
2019-09-17,0.925722539665855,0.8297618936995439,0.8574134178044058
2019-09-18,0.9367142822553308,0.8297618936995439,0.8974991347805827
2019-09-19,0.9311860789237257,0.8297618936995439,0.9118225694787598
2019-09-20,0.9285877984426065,0.8297618936995439,0.913576114963532
2019-09-23,0.9178161595657686,0.8297618936995439,0.913576114963532
2019-09-24,0.9198376762585212,0.8297618936995439,0.913576114963532
2019-09-25,0.9124853847406326,0.8297618936995439,0.9134847573520356
2019-09-26,0.9177795851457761,0.8297618936995439,0.9266624839617329
2019-09-27,0.9202493874855462,0.8297618936995439,0.9266624839617329
2019-09-30,0.9024207460768883,0.8297618936995439,0.9266624839617329
2019-10-08,0.901115125619171,0.8297618936995439,0.9266624839617329
2019-10-09,0.8986706515771259,0.8297618936995439,0.9265698177133367
2019-10-10,0.9027206722294805,0.8297618936995439,0.927196089979449
2019-10-11,0.9024379964251512,0.8297618936995439,0.9171621789617478
2019-10-14,0.9040837971718793,0.8297618936995439,0.9232990955155232
2019-10-15,0.9002751910237389,0.8297618936995439,0.9220551762221376
2019-10-16,0.9139381107211547,0.8297618936995439,0.9228933997420755
2019-10-17,0.915704065655151,0.8297618936995439,0.9228090064561483
2019-10-18,0.9123832915522011,0.8297618936995439,0.9313582397681164
2019-10-21,0.894273598926318,0.8297618936995439,0.9183305367562136
2019-10-22,0.8978568179892709,0.8297618936995439,0.9244298209407791
2019-10-23,0.9034754262171452,0.8297618936995439,0.9282018265433876
2019-10-24,0.9057239506979515,0.8297618936995439,0.9370835005465029
2019-10-25,0.9083822548279997,0.8297618936995439,0.9370835005465029
2019-10-28,0.9264747824751353,0.8297618936995439,0.9370835005465029
2019-10-29,0.9300596562658611,0.8297618936995439,0.9369897921964483
2019-10-30,0.9309019418793819,0.8297618936995439,0.9349790844878723
2019-10-31,0.9371935084196479,0.8297618936995439,0.9324764638120483
2019-11-01,0.9371935084196479,0.8297618936995439,0.9255065382950335
2019-11-04,0.9370685492851919,0.8297618936995439,0.9309016479512314
2019-11-05,0.9345648676022007,0.8297618936995439,0.9318940804117338
2019-11-06,0.9337183484029667,0.8297618936995439,0.9417463987989086
2019-11-07,0.931844472232068,0.8297618936995439,0.9417463987989086
2019-11-08,0.9239549292206481,0.8297618936995439,0.9417463987989086
2019-11-11,0.9145018972468103,0.8297618936995439,0.9417463987989086
2019-11-12,0.9137848087819206,0.8297618936995439,0.9417463987989086
2019-11-13,0.9196790323799717,0.8297618936995439,0.9417463987989086
2019-11-14,0.9180622452536128,0.8297618936995439,0.9416522241590287
2019-11-15,0.9255355941392258,0.8297618936995439,0.9369407852675319
2019-11-18,0.920972341715719,0.8297618936995439,0.944931272301868
2019-11-19,0.9070363875144516,0.8297618936995439,0.9358619653842198
2019-11-20,0.8949389069932104,0.8297618936995439,0.9419044831762089
2019-11-21,0.9075290880104263,0.8297618936995439,0.9457881101274331
2019-11-22,0.9088987046126102,0.8297618936995439,0.9354091837466161
2019-11-25,0.921897699635981,0.8297618936995439,0.9205229310025271
2019-11-26,0.930962121474141,0.8297618936995439,0.9440419029467237
2019-11-27,0.9131065314844855,0.829678917510174,0.9486798606676279
2019-11-28,0.9157002070783675,0.8314904435309385,0.9626832205904967
2019-11-29,0.9110615829467518,0.8360192585828499,0.9679265932516649
2019-12-02,0.9136032670487888,0.8281693124928701,0.958741287979648
2019-12-03,0.9111325687613967,0.8311057055962285,0.95864541385085
2019-12-04,0.9154740211165558,0.8280568935971203,0.9595597130753774
2019-12-05,0.9166660533718817,0.8334635295096088,0.9593678011327623
2019-12-06,0.9105307448488031,0.8271644709568298,0.9483922141423693
2019-12-09,0.9238415703145514,0.8568423451638507,0.9788179561208097
2019-12-10,0.9238383997658122,0.8446526143514416,0.9676378751589093
2019-12-11,0.9188006586856782,0.8478731674008421,0.9762369713261566
2019-12-12,0.9102852300604553,0.8437922163813764,0.9836686308998729
2019-12-13,0.9042378424612935,0.8487718190209737,0.9840698826359121
2019-12-16,0.9329916874334844,0.8362353500892822,0.9820659621619919
2019-12-17,0.9270750871592504,0.821876538287993,0.9685912581848326
2019-12-18,0.9293359329929601,0.841648544439771,0.9884189415298656
2019-12-19,0.9288111359459842,0.8430481669146112,0.9835657095269493
2019-12-20,0.9249350416206973,0.8361019348381121,0.9744243684311094
2019-12-23,0.9235084196750635,0.8322592873185277,0.9744243684311094
2019-12-24,0.9290881420484427,0.8284960722366393,0.9744243684311094
2019-12-25,0.9237203921611443,0.820600494918366,0.9744243684311094
2019-12-26,0.9209625723105411,0.8209108928904392,0.9744243684311094
2019-12-27,0.913447280070267,0.8062925349607456,0.9744243684311094
2019-12-30,0.9196112142961058,0.7999460508305325,0.9744243684311094
2019-12-31,0.9178801164335542,0.8197168118550625,0.9744243684311094
2020-01-02,0.9133420641833673,0.81483754511783,0.9744243684311094
2020-01-03,0.9093851761215647,0.7996312003978341,0.9744243684311094
2020-01-06,0.9028657676716492,0.7785506638368545,0.974259083436919
2020-01-07,0.898408508623241,0.7832958572603269,0.9934562093598317
2020-01-08,0.8898747924361653,0.7644253920175246,0.9701890229654864
2020-01-09,0.8930324864630901,0.7967941318848192,1.0410556384677914
2020-01-10,0.8838138148122001,0.7932354265168656,1.0426477539034849
2020-01-13,0.868724934221894,0.756906725346907,1.040552802837871
2020-01-14,0.8672898059632927,0.750792257752693,1.0096506957866829
2020-01-15,0.8780376897442166,0.7571253851905057,1.008137706740565
2020-01-16,0.8874335817443306,0.7670330358765317,1.0125210837538905
2020-01-17,0.8875511006752164,0.7784644105308535,1.0136688048665852
2020-01-20,0.8811079139054931,0.779663893443844,1.020268185099434
2020-01-21,0.8968339461103714,0.7860808802211596,0.9918339297783137
2020-01-22,0.8972522681766176,0.7876331453286171,0.9896642864994378
2020-01-23,0.8965437091752472,0.7875543820140842,0.9491324204589735
2020-02-03,0.8783536636008104,0.7873306140935087,0.8065362404868723
2020-02-04,0.9068757815596975,0.7923116647765035,0.7971828535307924
2020-02-05,0.9057653735172484,0.7901156960702463,0.8174413762073875
2020-02-06,0.9095748368610184,0.8150498967721524,0.8435523078781393
2020-02-07,0.8989976710899452,0.8112692866479104,0.8387976011915064
2020-02-10,0.9061741059979126,0.800977909454963,0.8319794483236792
2020-02-11,0.9175530640289687,0.8262559802179309,0.8319794483236792
2020-02-12,0.9289466504847874,0.8381438775178619,0.8319794483236792
2020-02-13,0.9278943899100671,0.8404329019479699,0.8319794483236792
2020-02-14,0.9248540327786492,0.8446274774078447,0.8319794483236792
2020-02-17,0.9266256952904242,0.8419760317699255,0.8319794483236792
2020-02-18,0.9253778794864128,0.8377885007932547,0.8319794483236792
2020-02-19,0.9196638381550066,0.8275863387784792,0.8319794483236792
2020-02-20,0.9242550953866043,0.8253131246413082,0.8319794483236792
2020-02-21,0.9240878979763438,0.8098495247603392,0.8318962503788468
2020-02-24,0.9238711347488764,0.7928642429826285,0.8144485742482876
2020-02-25,0.9068267727643596,0.8094857846580084,0.8315226080934718
2020-02-26,0.9188755208640271,0.8039983359644641,0.8258026210223232
2020-02-27,0.9165599232690577,0.8039124065746319,0.8065430505362718
2020-02-28,0.907755593982358,0.8131104059201416,0.7796677082542778
2020-03-02,0.9087478297848847,0.8617670035081516,0.8234166651217829
2020-03-03,0.9115911945445593,0.8645114844110439,0.834137717525092
2020-03-04,0.9253059634348093,0.867255965313936,0.859540220965769
2020-03-05,0.9283245861543764,0.871960789718894,0.8577434099421174
2020-03-06,0.921642037612595,0.8547097669007144,0.8597760477027115
2020-03-09,0.9125774363144038,0.8068773854503075,0.8657712344429986
2020-03-10,0.9090509912687834,0.8390270188841876,0.8469963945504748
2020-03-11,0.9136729928054632,0.8252207116678383,0.8481624693577815
